_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,audience,bias,message,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
858943617,1/10/2016 22:52:27,1855585822,1/10/2016 22:48:01,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.79,national,neutral,information,,,C001095,"<blockquote class=""twitter-tweet"" width=""450""><p>ICYMI: Here are a few facts about the James Madison Congressional Accountability Act http://t.co/SCdsgmKCw2</p> Tom Cotton (@RepTomCotton) <a href='https://twitter.com/RepTomCotton/status/380418640031801344'>2013-09-18 15:50:46</a></blockquote>",380418640031801344,From: Tom Cotton (Representative from Arkansas),,twitter,ICYMI: Here are a few facts about the James Madison Congressional Accountability Act http://t.co/SCdsgmKCw2
858943620,1/11/2016 02:21:08,1855636034,1/11/2016 02:19:16,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,partisan,"support
mobilization
policy",,,L000580,"<blockquote class=""twitter-tweet"" width=""450""><p>I'm excited to see so many constituents starting the process to enroll in #ACA health insurance coverage @NMHIX http://t.co/kqEsoXHCGu</p> MichelleLujanGrisham (@RepLujanGrisham) <a href='https://twitter.com/RepLujanGrisham/status/447366770349715457'>2014-03-22 09:38:44</a></blockquote>",447366770349715457,From: Michelle Lujan Grisham (Representative from New Mexico),,twitter,I'm excited to see so many constituents starting the process to enroll in #ACA health insurance coverage @NMHIX http://t.co/kqEsoXHCGu
858943628,1/9/2016 22:37:12,1855007240,1/9/2016 22:33:31,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,constituency,partisan,"support
constituency",,,W000808,"<blockquote class=""twitter-tweet"" width=""450""><p>Women and girls' right to an education remains under attack. #BringBackOurGirls #JoinRepWilson</p> Frederica Wilson (@RepWilson) <a href='https://twitter.com/RepWilson/status/483608436144218113'>2014-06-30 09:50:10</a></blockquote>",483608436144218113,From: Frederica Wilson (Representative from Florida),,twitter,Women and girls' right to an education remains under attack. #BringBackOurGirls #JoinRepWilson
858943629,1/9/2016 13:23:06,1854630587,1/9/2016 13:17:14,false,cf_internal,1.0,35909585,USA,NY,New York,216.165.95.2,constituency,partisan,"attack
constituency",,,D000615,"<blockquote class=""twitter-tweet"" width=""450""><p>.@SCRealPolitics I completely disagree with your line of thinking, and it's why the politics of division and envy has become so dangerous.</p> Rep. Jeff Duncan (@RepJeffDuncan) <a href='https://twitter.com/RepJeffDuncan/status/291240288851222528'>2013-01-15 12:47:50</a></blockquote>",291240288851222528,From: Jeffrey Duncan (Representative from South Carolina),,twitter,".@SCRealPolitics I completely disagree with your line of thinking, and it's why the politics of division and envy has become so dangerous."
858943630,1/11/2016 03:58:45,1855658563,1/11/2016 03:55:50,false,cf_internal,1.0,35909373,USA,NY,New York,216.165.95.79,national,neutral,personal,,,B001288,"<blockquote class=""twitter-tweet"" width=""450""><p>@bryansuddith Thanks for the kind feedback.</p> Cory Booker (@CoryBooker) <a href='https://twitter.com/CoryBooker/status/466587909408428032'>2014-05-14 10:36:41</a></blockquote>",466587909408428032,From: Cory Booker (Senator from New Jersey),,twitter,@bryansuddith Thanks for the kind feedback.
858943633,1/11/2016 03:34:38,1855653738,1/11/2016 03:29:22,false,cf_internal,1.0,35909373,USA,NY,New York,216.165.95.79,constituency,neutral,constituency,,,P000588,"<blockquote class=""twitter-tweet"" width=""450""><p>I met some very impressive young people in Sunland Park today: https://t.co/sXgpfizP1N</p> Steve Pearce (@RepStevePearce) <a href='https://twitter.com/RepStevePearce/status/339817281272037378'>2013-05-29 14:55:28</a></blockquote>",339817281272037378,From: Steve Pearce (Representative from New Mexico),,twitter,I met some very impressive young people in Sunland Park today: https://t.co/sXgpfizP1N
858943639,1/10/2016 17:18:08,1855386670,1/10/2016 17:15:02,false,cf_internal,1.0,35908969,USA,NY,Bronx,63.143.238.57,national,partisan,"policy
constituency",,,B000755,"<blockquote class=""twitter-tweet"" width=""450""><p>If these were sub-standard plans under Ocare, what has changed? Was the decision to allow them a political one? http://t.co/gl8aIRxOAt</p> RepKevinBrady (@RepKevinBrady) <a href='https://twitter.com/RepKevinBrady/status/441730637016223744'>2014-03-06 19:22:45</a></blockquote>",441730637016223744,From: Kevin Brady (Representative from Texas),,twitter,"If these were sub-standard plans under Ocare, what has changed? Was the decision to allow them a political one? http://t.co/gl8aIRxOAt"
858943641,1/12/2016 06:00:01,1856783760,1/12/2016 05:56:48,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,partisan,information,,,T000469,"<blockquote class=""twitter-tweet"" width=""450""><p>Bloomberg: World Cheers US, China Carbon Deal http://t.co/UGfd8WvguO #ActOnClimate</p> Paul Tonko (@RepPaulTonko) <a href='https://twitter.com/RepPaulTonko/status/532968656255582210'>2014-11-13 13:50:04</a></blockquote>",532968656255582210,From: Paul Tonko (Representative from New York),,twitter,"Bloomberg: World Cheers US, China Carbon Deal http://t.co/UGfd8WvguO #ActOnClimate"
858943642,1/10/2016 20:18:55,1855463567,1/10/2016 20:13:44,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,constituency,neutral,personal,,,M001181,"<blockquote class=""twitter-tweet"" width=""450""><p>With my guest for tonight's #SOTU, Kim Wise, a smallbusinesswoman from #Aston #Delco http://t.co/YCWUDlyJFx</p> Patrick Meehan (@RepMeehan) <a href='https://twitter.com/RepMeehan/status/428317058019753984'>2014-01-28 19:01:59</a></blockquote>",428317058019753984,From: Pat Meehan (Representative from Pennsylvania),,twitter,"With my guest for tonight's #SOTU, Kim Wise, a smallbusinesswoman from #Aston #Delco http://t.co/YCWUDlyJFx"
858943644,1/9/2016 16:56:26,1854772394,1/9/2016 16:51:08,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.5,national,partisan,"policy
media",,,F000450,"<blockquote class=""twitter-tweet"" width=""450""><p>Oversight is critical to ensure tax $s not wasted. Watch House @EdWorkforce Dept. of Education oversight hearing live:http://t.co/IJZxx4jbyh</p> Virginia Foxx (@virginiafoxx) <a href='https://twitter.com/virginiafoxx/status/509699850880163840'>2014-09-10 09:48:08</a></blockquote>",509699850880163840,From: Virginia Foxx (Representative from North Carolina),,twitter,Oversight is critical to ensure tax $s not wasted. Watch House @EdWorkforce Dept. of Education oversight hearing live:http://t.co/IJZxx4jbyh
858943645,1/10/2016 17:08:53,1855382666,1/10/2016 17:05:25,false,cf_internal,1.0,35908969,USA,NY,Bronx,63.143.238.57,constituency,neutral,personal,,,L000554,"<blockquote class=""twitter-tweet"" width=""450""><p>Happy to arrange MT @irishhazeac: @RepLoBiondo Great seeing you! Collin is looking forward to his tour of the Capitol http://t.co/s8WsTEPtyj</p> Frank LoBiondo (@RepLoBiondo) <a href='https://twitter.com/RepLoBiondo/status/486489595820142592'>2014-07-08 08:38:52</a></blockquote>",486489595820142592,From: Frank LoBiondo (Representative from New Jersey),,twitter,Happy to arrange MT @irishhazeac: @RepLoBiondo Great seeing you! Collin is looking forward to his tour of the Capitol http://t.co/s8WsTEPtyj
858943648,1/11/2016 14:22:29,1855874318,1/11/2016 14:20:24,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,national,neutral,personal,,,M000639,"<blockquote class=""twitter-tweet"" width=""450""><p>PHOTO: Glad to meet w/@HonJohnBaird &amp; talk shared foreign policy interests btwn our 2 countries. (cc:@connect2canada) http://t.co/rZBoqYoZQD</p> Sen. Robert Menendez (@SenatorMenendez) <a href='https://twitter.com/SenatorMenendez/status/423893444944097281'>2014-01-16 14:04:07</a></blockquote>",423893444944097281,From: Robert Menendez (Senator from New Jersey),,twitter,PHOTO: Glad to meet w/@HonJohnBaird &amp; talk shared foreign policy interests btwn our 2 countries. (cc:@connect2canada) http://t.co/rZBoqYoZQD
858943654,1/11/2016 15:23:28,1855895859,1/11/2016 15:19:52,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,constituency,partisan,"information
support
policy",,,B001230,"<blockquote class=""twitter-tweet"" width=""450""><p>Tune in to #Progress4Women live event for a great discussion on why #GenderPayGap hurts middle class families:  http://t.co/a0IKsZ2yV0</p> Sen. Tammy Baldwin (@SenatorBaldwin) <a href='https://twitter.com/SenatorBaldwin/status/512623315161452544'>2014-09-18 11:24:57</a></blockquote>",512623315161452544,From: Tammy Baldwin (Senator from Wisconsin),,twitter,Tune in to #Progress4Women live event for a great discussion on why #GenderPayGap hurts middle class families:  http://t.co/a0IKsZ2yV0
858943656,1/11/2016 14:22:29,1855874321,1/11/2016 14:20:24,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,national,partisan,policy,,,K000381,"<blockquote class=""twitter-tweet"" width=""450""><p>Roger on Facebook asked: When will you undo the damage caused by the Sup. Ct. decision that corps are people and $ is speech?</p> Rep. Derek Kilmer (@RepDerekKilmer) <a href='https://twitter.com/RepDerekKilmer/status/349648677339529217'>2013-06-25 18:01:55</a></blockquote>",349648677339529217,From: Derek Kilmer (Representative from Washington),,twitter,Roger on Facebook asked: When will you undo the damage caused by the Sup. Ct. decision that corps are people and $ is speech?
858943657,1/10/2016 17:08:53,1855382676,1/10/2016 17:05:25,false,cf_internal,1.0,35908969,USA,NY,Bronx,63.143.238.57,constituency,partisan,"policy
constituency",,,S000033,"<blockquote class=""twitter-tweet"" width=""450""><p>Every man, woman &amp; child in our country should be able to access the healthcare they need regardless of their income. http://t.co/8ooW3XFW2g</p> Bernie Sanders (@SenSanders) <a href='https://twitter.com/SenSanders/status/384713668920741888'>2013-09-30 12:17:40</a></blockquote>",384713668920741888,From: Bernard Sanders (Senator from Vermont),,twitter,"Every man, woman &amp; child in our country should be able to access the healthcare they need regardless of their income. http://t.co/8ooW3XFW2g"
858943667,1/11/2016 02:36:38,1855640777,1/11/2016 02:34:07,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,neutral,"information
support",,,D000620,"<blockquote class=""twitter-tweet"" width=""450""><p>Delaney Lauds Support for Bipartisan #PayforSuccess in 2015 White House Budget http://t.co/JTEeCaDGzN #SIB</p> Rep. John Delaney (@RepJohnDelaney) <a href='https://twitter.com/RepJohnDelaney/status/441300460956168192'>2014-03-05 14:53:23</a></blockquote>",441300460956168192,From: John Delaney (Representative from Maryland),,twitter,Delaney Lauds Support for Bipartisan #PayforSuccess in 2015 White House Budget http://t.co/JTEeCaDGzN #SIB
858943672,1/11/2016 15:27:04,1855897372,1/11/2016 15:23:29,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,constituency,partisan,"information
support
mobilization",,,W000808,"<blockquote class=""twitter-tweet"" width=""450""><p>We’re working to #bringbackourgirls. They are not forgotten. #joinrepwilson</p> Frederica Wilson (@RepWilson) <a href='https://twitter.com/RepWilson/status/485411538765750273'>2014-07-05 09:15:04</a></blockquote>",485411538765750273,From: Frederica Wilson (Representative from Florida),,twitter,We’re working to #bringbackourgirls. They are not forgotten. #joinrepwilson
858943675,1/11/2016 01:14:29,1855618934,1/11/2016 01:09:46,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,national,neutral,information,,,F000461,"<blockquote class=""twitter-tweet"" width=""450""><p>At this time 70 years ago, dawn broke and the #DDay #Allied naval bombardment began at #Normandy @ 0550. #DDay70 #Liberty</p> Rep. Bill Flores (@RepBillFlores) <a href='https://twitter.com/RepBillFlores/status/474761418785705984'>2014-06-05 23:55:17</a></blockquote>",474761418785705984,From: Bill Flores (Representative from Texas),,twitter,"At this time 70 years ago, dawn broke and the #DDay #Allied naval bombardment began at #Normandy @ 0550. #DDay70 #Liberty"
858943678,1/11/2016 02:31:12,1855639339,1/11/2016 02:28:21,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,neutral,information,,,K000009,"<blockquote class=""twitter-tweet"" width=""450""><p>The Ohio National Guard was organized as the Northwest Territory Militia on July 25, 1788. Happy 226th birthday, @OHNationalGuard!</p> Marcy Kaptur (@RepMarcyKaptur) <a href='https://twitter.com/RepMarcyKaptur/status/492751765381849088'>2014-07-25 15:22:30</a></blockquote>",492751765381849088,From: Marcy Kaptur (Representative from Ohio),,twitter,"The Ohio National Guard was organized as the Northwest Territory Militia on July 25, 1788. Happy 226th birthday, @OHNationalGuard!"
858943681,1/10/2016 19:27:38,1855438182,1/10/2016 19:22:31,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,constituency,neutral,policy,,,C001070,"<blockquote class=""twitter-tweet"" width=""450""><p>Statement on #FarmBill Vote - http://t.co/fxZ56ID7t8</p> Senator Bob Casey (@SenBobCasey) <a href='https://twitter.com/SenBobCasey/status/430823096652537857'>2014-02-04 17:00:05</a></blockquote>",430823096652537857,From: Bob Casey (Senator from Pennsylvania),,twitter,Statement on #FarmBill Vote - http://t.co/fxZ56ID7t8
858943684,1/9/2016 16:29:29,1854754325,1/9/2016 16:26:02,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.5,national,neutral,"information
policy",,,F000455,"<blockquote class=""twitter-tweet"" width=""450""><p>Akron City Council unanimously supports my #BreakingAddictionAct.They understand the need to slow the heroin epidemic http://t.co/Hcg585COj2</p> Marcia L. Fudge (@RepMarciaFudge) <a href='https://twitter.com/RepMarciaFudge/status/494132067827863552'>2014-07-29 10:47:20</a></blockquote>",494132067827863552,From: Marcia Fudge (Representative from Ohio),,twitter,Akron City Council unanimously supports my #BreakingAddictionAct.They understand the need to slow the heroin epidemic http://t.co/Hcg585COj2
858943688,1/12/2016 05:56:47,1856779447,1/12/2016 05:54:00,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,partisan,"attack
policy",,,B000589,"<blockquote class=""twitter-tweet"" width=""450""><p>Nearly 16M seniors face higher costs, fewer options, reduced benefits, &amp; less access under #hcr. Hear their stories: http://t.co/KPN7iInQcf</p> Speaker John Boehner (@SpeakerBoehner) <a href='https://twitter.com/SpeakerBoehner/status/448550287813640192'>2014-03-25 16:01:36</a></blockquote>",448550287813640192,From: John Boehner (Representative from Ohio),,twitter,"Nearly 16M seniors face higher costs, fewer options, reduced benefits, &amp; less access under #hcr. Hear their stories: http://t.co/KPN7iInQcf"
858943689,1/8/2016 20:47:55,1853316929,1/8/2016 20:35:12,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.66,national,neutral,"information
mobilization",,,W000800,"<blockquote class=""twitter-tweet"" width=""450""><p>#ClimateChange is real&amp;having impact on our environment economy &amp; health. That’s why I'm joining the rally today to #SoundTheAlarm4Climate</p> Rep. Peter Welch (@PeterWelch) <a href='https://twitter.com/PeterWelch/status/469135042418343936'>2014-05-21 11:18:04</a></blockquote>",469135042418343936,From: Peter Welch (Representative from Vermont),,twitter,#ClimateChange is real&amp;having impact on our environment economy &amp; health. That’s why I'm joining the rally today to #SoundTheAlarm4Climate
858943692,1/10/2016 22:21:03,1855573921,1/10/2016 21:53:14,false,cf_internal,1.0,35941282,USA,NY,New York,216.165.95.79,national,neutral,support,,,C001096,"<blockquote class=""twitter-tweet"" width=""450""><p>TRICARE &amp; military pay were on the agenda at the Annual Convention of ND Disabled American Vets. Always an honor! http://t.co/fKntqIGo56</p> Rep. Kevin Cramer (@RepKevinCramer) <a href='https://twitter.com/RepKevinCramer/status/328491531642236932'>2013-04-28 08:50:59</a></blockquote>",328491531642236932,From: Kevin Cramer (Representative from North Dakota),,twitter,TRICARE &amp; military pay were on the agenda at the Annual Convention of ND Disabled American Vets. Always an honor! http://t.co/fKntqIGo56
